Sender,Sender Name,Receiver,Receiver Name,Seller GLN,Store GLN,Store Name,Region,City,Channel,Order Number,Invoice Number,Order Date,Delivery Date,Delivery Status,Line Number,Barcode,Product Code,Product Description,Product Category,Brand,Requested Qty,Unit of Measure,Unit Cost Price,Unit Selling Price,Discount (%),Net Extended Line Cost,Gross Sales (Before Discount),Profit Margin (%),Currency,Payment Method,Customer ID,Customer Type,Customer Segment,Customer Satisfaction (CSAT),Feedback Comment,Salesperson ID,Employee Attendance % (Month),Marketing Campaign ID,Campaign Channel,Supplier ID,Supplier Name,Supplier Rating,Lead Time (Days),Inventory Level (Before Sale),Stock Replenishment Date,Warehouse Utilization (%),Logistics Cost per Unit,Operational Cost Total,Forecasted Demand (Next Period),Actual Demand,AI Insight Summary
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,KwaZulu-Natal,Port Elizabeth,Distributor,28432990,1113852712,06/03/2025,07/03/2025,In Transit,1,5.45E+12,4499,Coke 01X06 2000 Shr,Alcoholic Beverages,Coca-Cola,3,CS,107.34,160.33,10,432.89,480.99,33.05,ZAR,Card,CUST-2670,Retail,Frequent Buyer,2.5,Delayed delivery,EMP-1148,85,MKT-2025-08-BN,Social Media,SUP-7769,Monster Energy,4.3,6,348,12/03/2025,73,4.27,346.79,402,230,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,Limpopo,Port Elizabeth,Distributor,19069586,1694463510,27/08/2025,29/08/2025,In Transit,1,5.45E+12,3924,Coke 01X12 1500 Shr,Water,Bonaqua,12,CS,93.36,139.63,10,1508,1675.56,33.14,ZAR,EFT,CUST-7878,Distributor,New,4.9,Delayed delivery,EMP-1082,96,MKT-2025-09-CC,In-store,SUP-8040,Monster Energy,3.6,4,182,08/09/2025,81,2.91,437.3,397,351,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,KwaZulu-Natal,Polokwane,Distributor,45623576,1695674708,19/02/2025,23/02/2025,Delivered,7,5.45E+12,1261,Coke Zero 01X12 1500 Shr,Juice,Fanta,1,CS,115.38,135.19,5,128.43,135.19,14.65,ZAR,Card,CUST-4431,Retail,Frequent Buyer,2.8,Product quality good,EMP-3129,85,MKT-2025-04-CC,In-store,SUP-7700,Coca Cola Beverages,3.6,2,342,08/03/2025,73,2.17,104.49,223,276,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,Gauteng,Johannesburg,Retail,28415893,1731320437,29/03/2025,05/04/2025,Pending,3,5.45E+12,5474,12X1L Coke,Water,Bonaqua,6,CS,68.7,95.76,10,517.1,574.56,28.26,ZAR,Cash,CUST-5053,Wholesale,High Value,3.7,Fast response,EMP-3789,88,MKT-2025-12-FT,Social Media,SUP-4625,Monster Energy,4.1,5,108,06/04/2025,92,4.92,479.47,403,379,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,Western Cape,Polokwane,Retail,76396380,1240315441,17/10/2025,20/10/2025,In Transit,10,5.45E+12,9732,12X1L Coke Zero,Alcoholic Beverages,Coca-Cola,12,CS,114.45,146.2,5,1666.68,1754.4,21.72,ZAR,EFT,CUST-2138,Wholesale,New,3.8,Product quality good,EMP-6371,100,MKT-2025-09-BN,Social Media,SUP-4348,Coca Cola Beverages,3.8,7,94,31/10/2025,78,1.63,395.7,421,153,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,Western Cape,Johannesburg,Retail,10552494,1110400692,23/06/2025,30/06/2025,Delivered,8,5.45E+12,3582,Coke 01X24 440 Pet,Juice,Coca-Cola,12,CS,76.64,96.43,5,1099.3,1157.16,20.52,ZAR,EFT,CUST-7410,Retail,High Value,4.2,Delayed delivery,EMP-4570,99,MKT-2025-11-SP,In-store,SUP-9768,Monster Energy,4.9,3,336,07/07/2025,61,3.65,120.47,402,160,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,Limpopo,Port Elizabeth,Online,35840375,1318661516,01/08/2025,03/08/2025,Delivered,9,5.45E+12,7165,Sprite Ls 01X24 440 Pet,Alcoholic Beverages,Monster,9,CS,106.54,125.23,0,1127.07,1127.07,14.92,ZAR,Card,CUST-7830,Wholesale,Occasional,2.8,Average experience,EMP-8497,90,MKT-2025-04-SP,In-store,SUP-2499,Coca Cola Beverages,4.4,2,458,21/08/2025,61,1.08,395.08,252,375,Consistent performance across channels
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,KwaZulu-Natal,Johannesburg,Distributor,69290921,1456993648,27/05/2025,28/05/2025,Pending,3,5.45E+12,3508,COKE ZERO SUGAR ZERO CAFF 01X24 440ML PET,Water,Fanta,11,CS,94.78,131.46,0,1446.06,1446.06,27.9,ZAR,Cash,CUST-8016,Retail,New,2.8,Fast response,EMP-6519,92,MKT-2025-07-CC,TV,SUP-5747,Monster Energy,4.7,2,473,12/06/2025,78,3.58,182.84,499,248,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,Western Cape,Port Elizabeth,Retail,66827316,1103968949,28/09/2025,04/10/2025,In Transit,6,5.45E+12,8950,COKE ZERO 01X24 440ML PET,Energy Drinks,Coca-Cola,3,CS,120.94,171.85,0,515.55,515.55,29.62,ZAR,Cash,CUST-5692,Wholesale,High Value,4.8,Delayed delivery,EMP-1499,100,MKT-2025-07-FT,TV,SUP-6221,Bonaqua Distributors,4.2,4,201,24/10/2025,92,1.93,308.11,447,180,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,KwaZulu-Natal,Richards Bay,Online,37481434,1364250539,16/09/2025,18/09/2025,In Transit,4,5.45E+12,5300,COKE LIGHT 01X24 440ML PET,Energy Drinks,Bonaqua,18,CS,97,131.79,5,2253.61,2372.22,26.4,ZAR,EFT,CUST-1417,Retail,Occasional,4.2,Fast response,EMP-9273,99,MKT-2025-11-SP,Social Media,SUP-2455,Monster Energy,3.6,1,283,06/10/2025,95,2.94,62.7,424,283,Sales dropping slightly in inland areas
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Mthatha Mall,Limpopo,Port Elizabeth,Distributor,98708992,1427074666,03/06/2025,04/06/2025,In Transit,5,5.45E+12,5903,Fanta Orange 01X24 440 Pet,Soft Drinks,Coca-Cola,17,CS,134.93,174.48,10,2669.54,2966.16,22.67,ZAR,EFT,CUST-7934,Distributor,New,4,Fast response,EMP-7070,95,MKT-2025-11-FT,TV,SUP-6162,Coca Cola Beverages,3.6,5,499,02/07/2025,66,1.14,130.84,439,327,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Limpopo,Polokwane,Retail,78609391,1944544857,02/04/2025,03/04/2025,In Transit,6,5.45E+12,9473,Stoney 01X24 440 Pet,Soft Drinks,Bonaqua,3,CS,84.59,117.7,5,335.44,353.1,28.13,ZAR,Card,CUST-8644,Wholesale,High Value,2.8,Product quality good,EMP-8380,91,MKT-2025-06-CC,In-store,SUP-7521,Monster Energy,4.2,7,368,09/04/2025,81,3.89,230.61,451,273,High-performing SKU; demand increasing in coastal regions
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Western Cape,Cape Town,Distributor,72882670,1497854978,23/02/2025,28/02/2025,In Transit,5,5.45E+12,8221,Sparl Creme Soda 01X24 440 Pet,Juice,Sprite,13,CS,103.63,134.23,5,1657.74,1744.99,22.8,ZAR,Cash,CUST-1570,Distributor,New,4.6,Product quality good,EMP-5412,93,MKT-2025-05-SP,In-store,SUP-8377,Coca Cola Beverages,4.1,7,78,14/03/2025,91,3.7,488.81,241,306,Consistent performance across channels
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Western Cape,Port Elizabeth,Online,83194702,1222464917,23/04/2025,29/04/2025,In Transit,6,5.45E+12,4460,Coke 04X06 300 Can,Alcoholic Beverages,Sprite,15,CS,65.26,83.69,5,1192.58,1255.35,22.02,ZAR,Card,CUST-6449,Distributor,New,3.1,Average experience,EMP-1022,90,MKT-2025-05-SP,Social Media,SUP-1845,Monster Energy,4.9,6,422,22/05/2025,71,1.48,284.55,462,412,High-performing SKU; demand increasing in coastal regions
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Limpopo,Polokwane,Distributor,59614157,1023596776,31/05/2025,06/06/2025,Delivered,6,5.45E+12,6777,COKE LIGHT NS 04X06 300 CAN,Water,Coca-Cola,1,CS,86.51,112.86,5,107.22,112.86,23.35,ZAR,EFT,CUST-7900,Distributor,High Value,3.9,Product quality good,EMP-7408,96,MKT-2025-06-FT,Social Media,SUP-9610,Coca Cola Beverages,4.9,4,255,29/06/2025,71,4.6,172.11,226,445,Product underperforming; consider promotion
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Western Cape,Johannesburg,Retail,24860084,1833443686,25/09/2025,26/09/2025,In Transit,8,5.45E+12,1342,Fanta Orange 04X06 300 Can,Juice,Monster,14,CS,113.64,147.77,5,1965.34,2068.78,23.1,ZAR,EFT,CUST-5375,Wholesale,New,3.5,Delayed delivery,EMP-3918,88,MKT-2025-04-CC,Billboard,SUP-8477,Monster Energy,4.5,3,242,30/09/2025,65,4.72,286.24,485,234,Consistent performance across channels
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Eastern Cape,Polokwane,Online,71021669,1007293367,12/04/2025,15/04/2025,Pending,2,5.45E+12,2540,Sprite Ls 04X06 300 Can,Soft Drinks,Monster,20,CS,56.91,81.44,0,1628.8,1628.8,30.12,ZAR,EFT,CUST-9007,Distributor,High Value,3.3,Delayed delivery,EMP-9159,93,MKT-2025-02-CC,Billboard,SUP-1485,Bonaqua Distributors,4.6,5,278,18/04/2025,60,4,369.08,446,435,Sales dropping slightly in inland areas
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Gauteng,Johannesburg,Online,56111004,1936254515,17/02/2025,22/02/2025,In Transit,3,5.45E+12,2782,SPRITE ZERO 04X06 300 CAN,Water,Fanta,14,CS,131.16,192.04,10,2419.7,2688.56,31.7,ZAR,EFT,CUST-4611,Retail,High Value,3,Average experience,EMP-7173,85,MKT-2025-05-BN,Billboard,SUP-6322,Bonaqua Distributors,4,3,326,23/02/2025,68,2.96,320.67,205,222,Product underperforming; consider promotion
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Western Cape,Richards Bay,Online,82098204,1020885754,23/08/2025,29/08/2025,Pending,7,5.45E+12,6112,Stoney 04X06 300 Can,Juice,Sprite,19,CS,82.15,111.1,5,2005.36,2110.9,26.06,ZAR,EFT,CUST-7755,Retail,Frequent Buyer,3.4,Fast response,EMP-7684,91,MKT-2025-12-CC,Social Media,SUP-1377,Bonaqua Distributors,4.4,3,408,28/08/2025,74,3.4,206.68,368,439,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Eastern Cape,Johannesburg,Online,57760585,1324764707,16/09/2025,19/09/2025,In Transit,8,5.45E+12,3759,Sparl Crem Soda 04X06 300 Can,Energy Drinks,Coca-Cola,14,CS,65.27,84.9,10,1069.74,1188.6,23.12,ZAR,Cash,CUST-4821,Distributor,New,3.5,Great service,EMP-9106,94,MKT-2025-05-CC,Social Media,SUP-4549,Monster Energy,4.5,5,255,25/09/2025,92,1.23,474.75,493,433,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Western Cape,Richards Bay,Distributor,73896674,1488626083,25/07/2025,31/07/2025,Delivered,9,5.45E+12,2485,Sparl Sparberry 04X06 300 Can,Alcoholic Beverages,Sprite,6,CS,72.82,96.08,10,518.83,576.48,24.21,ZAR,Card,CUST-3719,Wholesale,Frequent Buyer,3.3,Great service,EMP-2156,100,MKT-2025-01-SP,Social Media,SUP-1221,Bonaqua Distributors,3.9,3,488,05/08/2025,78,1.01,214.89,387,317,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Eastern Cape,Cape Town,Online,90478069,1959669930,10/06/2025,14/06/2025,Delivered,9,5.45E+12,1949,Fanta Orange 01X06 2000 Shr,Soft Drinks,Sprite,20,CS,107.89,151.04,10,2718.72,3020.8,28.57,ZAR,Card,CUST-3847,Wholesale,Frequent Buyer,3.2,Delayed delivery,EMP-9862,87,MKT-2025-04-BN,In-store,SUP-2828,Bonaqua Distributors,4.8,2,361,24/06/2025,82,3.59,94.35,423,262,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,KwaZulu-Natal,Port Elizabeth,Retail,20064998,1094219708,02/04/2025,03/04/2025,In Transit,10,5.45E+12,4596,FANTA GRAPE 01X06 2000 SHR,Juice,Bonaqua,6,CS,54.28,62.04,5,353.63,372.24,12.51,ZAR,Cash,CUST-1800,Wholesale,Occasional,4.7,Product quality good,EMP-2477,95,MKT-2025-08-BN,Billboard,SUP-6362,Coca Cola Beverages,4.5,1,78,12/04/2025,66,4.55,418.34,316,229,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Western Cape,Port Elizabeth,Retail,97730448,1839267114,24/02/2025,03/03/2025,Pending,7,5.45E+12,3339,COKE LIGHT NS 01X06 2250 SHR,Energy Drinks,Fanta,9,CS,85.53,120.46,0,1084.14,1084.14,29,ZAR,Card,CUST-9765,Distributor,New,4.9,Product quality good,EMP-7159,99,MKT-2025-07-FT,In-store,SUP-8226,Bonaqua Distributors,4.1,7,312,13/03/2025,65,3.33,437.62,258,414,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,KwaZulu-Natal,Richards Bay,Distributor,85921162,1450229293,10/10/2025,16/10/2025,Pending,6,5.45E+12,4583,Sparl Sparberry 01X06 2000 Shr,Alcoholic Beverages,Sprite,10,CS,129.84,154.22,5,1465.09,1542.2,15.81,ZAR,Card,CUST-3612,Wholesale,High Value,3.3,Product quality good,EMP-7459,91,MKT-2025-05-SP,TV,SUP-3893,Monster Energy,4.5,3,142,22/10/2025,81,2.31,314.51,250,314,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Gauteng,Polokwane,Retail,54571333,1334224755,21/02/2025,25/02/2025,Delivered,4,5.45E+12,1203,Sparl Crem Soda 01X06 2000 Shr,Alcoholic Beverages,Bonaqua,12,CS,120.63,150.42,10,1624.54,1805.04,19.8,ZAR,Card,CUST-7298,Retail,Frequent Buyer,3.5,Delayed delivery,EMP-5351,87,MKT-2025-05-FT,In-store,SUP-7641,Coca Cola Beverages,4.6,3,478,13/03/2025,94,2.32,334.02,431,174,High-performing SKU; demand increasing in coastal regions
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Western Cape,Cape Town,Online,36713372,1929588053,20/03/2025,25/03/2025,Pending,5,5.45E+12,7683,Stoney 01X06 2000 Shr,Alcoholic Beverages,Monster,14,CS,99.76,135.56,10,1708.06,1897.84,26.41,ZAR,EFT,CUST-2821,Wholesale,New,4.9,Average experience,EMP-1583,94,MKT-2025-01-CC,In-store,SUP-2167,Monster Energy,4.1,2,76,28/03/2025,79,2.93,233.14,227,392,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Gauteng,Cape Town,Retail,39823193,1337807260,15/03/2025,21/03/2025,Pending,2,5.45E+12,4516,COKE NO SUGAR 01X06 2250 SHR,Energy Drinks,Bonaqua,13,CS,101.73,138.73,10,1623.14,1803.49,26.67,ZAR,EFT,CUST-3634,Distributor,New,2.9,Delayed delivery,EMP-6854,100,MKT-2025-11-BN,TV,SUP-2183,Bonaqua Distributors,4.6,3,242,12/04/2025,94,4.14,333.11,309,320,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Western Cape,Johannesburg,Online,99779457,1682740438,18/08/2025,20/08/2025,Pending,3,5.45E+12,3747,SPRITE ZERO 01X06 2250 SHR,Water,Sprite,12,CS,106.15,117.06,0,1404.72,1404.72,9.32,ZAR,Cash,CUST-7704,Wholesale,Occasional,4.3,Great service,EMP-1826,85,MKT-2025-11-FT,TV,SUP-1348,Monster Energy,4.5,6,164,28/08/2025,89,3.46,435.23,240,159,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Eastern Cape,Johannesburg,Online,74632800,1793027123,06/10/2025,11/10/2025,Delivered,3,5.45E+12,8610,Sprite Ls 01X06 2000 Shr,Water,Fanta,13,CS,124.57,172.19,10,2014.62,2238.47,27.66,ZAR,Card,CUST-9568,Retail,Frequent Buyer,2.6,Product quality good,EMP-7896,85,MKT-2025-06-BN,TV,SUP-8772,Coca Cola Beverages,3.8,4,380,25/10/2025,72,1.7,247.06,432,343,Sales dropping slightly in inland areas
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Western Cape,Johannesburg,Online,13191371,1271030903,10/02/2025,16/02/2025,Delivered,8,5.45E+12,1699,COKE ZSZC 01X06 2250 PET,Water,Monster,11,CS,60.8,82.22,0,904.42,904.42,26.05,ZAR,Card,CUST-7701,Retail,Occasional,3.2,Average experience,EMP-4981,96,MKT-2025-10-CC,Billboard,SUP-4646,Monster Energy,4.3,2,240,04/03/2025,71,4.77,56.83,479,296,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Limpopo,Cape Town,Online,12796330,1196969518,22/07/2025,23/07/2025,Pending,3,5.45E+12,5417,Coke 01X24 200 Can,Water,Fanta,17,CS,55.93,71.02,0,1207.34,1207.34,21.25,ZAR,Cash,CUST-9616,Distributor,New,4,Fast response,EMP-2162,100,MKT-2025-03-BN,TV,SUP-2015,Bonaqua Distributors,4.5,6,491,21/08/2025,79,1.57,234.3,399,278,Sales dropping slightly in inland areas
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,KwaZulu-Natal,Richards Bay,Retail,58786786,1176594209,08/08/2025,14/08/2025,Pending,5,5.45E+12,7292,24X200Ml Tonic Water,Juice,Fanta,17,CS,78.63,108.36,5,1750.01,1842.12,27.44,ZAR,Card,CUST-5145,Retail,Frequent Buyer,3.6,Fast response,EMP-2042,93,MKT-2025-08-FT,In-store,SUP-7662,Bonaqua Distributors,3.9,4,230,31/08/2025,91,2.47,276.03,456,264,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Limpopo,Richards Bay,Distributor,64516206,1666140572,14/09/2025,20/09/2025,Delivered,7,5.45E+12,1211,Coke 01X06 2000 Shr,Energy Drinks,Coca-Cola,14,CS,108.22,161.91,10,2040.07,2266.74,33.16,ZAR,EFT,CUST-8589,Retail,High Value,2.9,Delayed delivery,EMP-3815,92,MKT-2025-10-BN,TV,SUP-5244,Coca Cola Beverages,4.8,5,74,03/10/2025,87,3.08,454.69,209,360,Customer satisfaction improving month-over-month
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Gauteng,Port Elizabeth,Distributor,18696774,1744109973,03/07/2025,09/07/2025,In Transit,10,5.45E+12,1951,Coke 01X12 1500 Shr,Alcoholic Beverages,Coca-Cola,10,CS,66.54,75.64,10,680.76,756.4,12.03,ZAR,Cash,CUST-6912,Distributor,New,2.7,Product quality good,EMP-7232,91,MKT-2025-01-BN,TV,SUP-3964,Coca Cola Beverages,4,3,231,22/07/2025,84,3.5,304.81,364,371,Consistent performance across channels
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Eastern Cape,Polokwane,Retail,65385517,1470170208,30/06/2025,02/07/2025,In Transit,4,5.45E+12,1779,Coke Zero 01X12 1500 Shr,Soft Drinks,Bonaqua,14,CS,129.5,166.64,5,2216.31,2332.96,22.29,ZAR,Card,CUST-9413,Distributor,New,3.5,Great service,EMP-4457,86,MKT-2025-10-BN,Billboard,SUP-8143,Coca Cola Beverages,4.2,5,74,26/07/2025,66,4.46,160.03,250,244,Product underperforming; consider promotion
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Limpopo,Johannesburg,Online,59596698,1450631671,01/05/2025,02/05/2025,Pending,6,5.45E+12,6453,12X1L Coke Zero,Juice,Bonaqua,5,CS,110.14,144.37,0,721.85,721.85,23.71,ZAR,Card,CUST-9608,Wholesale,High Value,3.9,Average experience,EMP-7308,90,MKT-2025-06-FT,Social Media,SUP-9288,Coca Cola Beverages,4.7,2,429,20/05/2025,87,1.48,477.2,421,430,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,KwaZulu-Natal,Port Elizabeth,Distributor,98899865,1146715069,28/07/2025,31/07/2025,Delivered,9,5.45E+12,8861,Coke 01X24 440 Pet,Soft Drinks,Bonaqua,9,CS,105.54,132.43,0,1191.87,1191.87,20.31,ZAR,EFT,CUST-2631,Retail,New,3.2,Great service,EMP-9176,89,MKT-2025-12-BN,In-store,SUP-9458,Coca Cola Beverages,4.1,4,476,27/08/2025,82,2.41,445.19,233,256,Product underperforming; consider promotion
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Gauteng,Johannesburg,Distributor,11629852,1543639472,15/02/2025,18/02/2025,Delivered,3,5.45E+12,2204,COKE ZERO SUGAR ZERO CAFF 01X24 440ML PET,Juice,Bonaqua,4,CS,54.66,60.63,10,218.27,242.52,9.85,ZAR,Cash,CUST-2507,Retail,Occasional,4.8,Delayed delivery,EMP-5903,98,MKT-2025-02-SP,TV,SUP-2147,Monster Energy,4.3,7,94,25/02/2025,89,1.88,145.82,385,244,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,Eastern Cape,Cape Town,Retail,72768762,1904525315,02/02/2025,04/02/2025,Pending,5,5.45E+12,5521,COKE ZERO 01X24 440ML PET,Energy Drinks,Monster,3,CS,129.24,158.61,10,428.25,475.83,18.52,ZAR,EFT,CUST-2585,Wholesale,New,4,Delayed delivery,EMP-5967,89,MKT-2025-06-CC,In-store,SUP-2766,Bonaqua Distributors,3.7,4,250,12/02/2025,82,4.36,259.54,236,390,Sales dropping slightly in inland areas
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,LangeHoven Park,KwaZulu-Natal,Johannesburg,Online,40825022,1154997280,04/05/2025,11/05/2025,In Transit,5,5.45E+12,9607,FANTA GRAPE 01X24 440 PET,Water,Fanta,16,CS,137.12,196.45,10,2828.88,3143.2,30.2,ZAR,Card,CUST-5148,Wholesale,Frequent Buyer,3.6,Product quality good,EMP-1349,94,MKT-2025-09-FT,Billboard,SUP-2772,Coca Cola Beverages,4.9,5,197,20/05/2025,94,2.42,150.86,299,330,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Local Goldman Street,KwaZulu-Natal,Polokwane,Retail,84503454,1485813999,21/08/2025,28/08/2025,Pending,1,5.45E+12,7391,Fanta Orange 01X24 440 Pet,Juice,Monster,1,CS,105.41,141.85,10,127.66,141.85,25.69,ZAR,EFT,CUST-6003,Wholesale,New,2.9,Average experience,EMP-3564,92,MKT-2025-11-SP,Billboard,SUP-5592,Monster Energy,3.8,6,331,07/09/2025,71,2.42,368.18,217,323,Sales dropping slightly in inland areas
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Local Goldman Street,Gauteng,Polokwane,Online,91508842,1263708172,24/02/2025,27/02/2025,In Transit,8,5.45E+12,1080,Coke 04X06 300 Can,Water,Fanta,8,CS,138.03,185.19,0,1481.52,1481.52,25.47,ZAR,EFT,CUST-8378,Wholesale,New,3.2,Delayed delivery,EMP-4081,91,MKT-2025-11-FT,Social Media,SUP-8016,Coca Cola Beverages,5,4,300,07/03/2025,71,1.04,251.09,406,299,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Local Goldman Street,Western Cape,Richards Bay,Distributor,80297901,1527475256,10/07/2025,16/07/2025,Delivered,6,5.45E+12,1080,COKE LIGHT NS 04X06 300 CAN,Soft Drinks,Coca-Cola,5,CS,94.34,137,0,685,685,31.14,ZAR,EFT,CUST-8319,Distributor,Occasional,4.7,Fast response,EMP-3664,90,MKT-2025-03-CC,TV,SUP-3724,Monster Energy,4.3,4,153,31/07/2025,93,4.2,115.71,321,423,Sales dropping slightly in inland areas
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PnP QualiSave Local Goldman Street,Eastern Cape,Polokwane,Retail,32692813,1070241827,04/08/2025,06/08/2025,Delivered,4,5.45E+12,4212,COKE ZERO SUGAR 04X06 300 CAN,Juice,Fanta,16,CS,103.46,142.69,5,2168.89,2283.04,27.49,ZAR,EFT,CUST-5505,Wholesale,High Value,4,Fast response,EMP-9953,97,MKT-2025-01-FT,Billboard,SUP-6959,Bonaqua Distributors,4.6,6,251,01/09/2025,79,1.96,87.1,444,395,Sales dropping slightly in inland areas
